trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2244,False,"{'a': 0.999, 'e': 0.10591453871833002}",20,-7,47.98046444552695,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",0
2245,False,"{'a': 0.999, 'e': 0.10580862417961169}",30,14,-14.398539098556276,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
2246,False,"{'a': 0.999, 'e': 0.10570281555543208}",25,10,-12.717424402336196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2247,False,"{'a': 0.999, 'e': 0.10559711273987665}",20,-6,3.552362697631736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",0
2248,False,"{'a': 0.999, 'e': 0.10549151562713678}",35,20,-46.296089581029676,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
2249,False,"{'a': 0.999, 'e': 0.10538602411150964}",30,12,35.41960949938548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.999, 'e': 0.10528063808739813}",20,2,31.670389666919572,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.999, 'e': 0.10517535744931074}",20,16,7.987663172549684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.999, 'e': 0.10507018209186142}",20,12,13.683411820520961,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.999, 'e': 0.10496511190976957}",20,9,8.398865359298474,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2254,False,"{'a': 0.999, 'e': 0.1048601467978598}",20,12,18.66379856796607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.999, 'e': 0.10475528665106193}",25,9,26.88795939539128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.999, 'e': 0.10465053136441087}",20,12,16.31342215028954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.999, 'e': 0.10454588083304646}",20,5,-10.318846112366986,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
2258,False,"{'a': 0.999, 'e': 0.10444133495221342}",20,3,33.39076664486699,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.999, 'e': 0.1043368936172612}",20,14,12.475813486869995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.999, 'e': 0.10423255672364394}",20,-13,19.208006856362445,"{0: 29, 1: 1, 2: 3, 3: 0, 4: 0}",0
2261,False,"{'a': 0.999, 'e': 0.10412832416692029}",25,7,29.794597300528338,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.999, 'e': 0.10402419584275337}",25,5,26.219130861801943,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2263,False,"{'a': 0.999, 'e': 0.10392017164691061}",30,12,25.264996456684152,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.999, 'e': 0.1038162514752637}",25,-5,36.727358678313095,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
2265,False,"{'a': 0.999, 'e': 0.10371243522378844}",30,15,6.251133190176497,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2266,False,"{'a': 0.999, 'e': 0.10360872278856466}",25,14,9.192798196208672,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2267,False,"{'a': 0.999, 'e': 0.10350511406577609}",25,16,20.40921877393638,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.999, 'e': 0.10340160895171031}",25,15,18.087778679231864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.999, 'e': 0.1032982073427586}",25,7,39.37682705836622,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.999, 'e': 0.10319490913541585}",20,10,20.050318843964885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.999, 'e': 0.10309171422628043}",25,19,13.460248471880554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.999, 'e': 0.10298862251205415}",20,8,10.464356306304872,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2273,False,"{'a': 0.999, 'e': 0.1028856338895421}",20,13,14.982096200035688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.999, 'e': 0.10278274825565255}",30,16,25.836056190324108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.999, 'e': 0.1026799655073969}",20,10,8.609157130835685,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2276,False,"{'a': 0.999, 'e': 0.1025772855418895}",20,5,25.238751398025357,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.999, 'e': 0.10247470825634761}",20,3,32.11702236068909,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.999, 'e': 0.10237223354809126}",25,6,36.030498375073165,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.999, 'e': 0.10226986131454317}",20,9,17.510128166627464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.999, 'e': 0.10216759145322862}",30,-9,62.083341589698726,"{0: 38, 1: 1, 2: 0, 3: 0, 4: 0}",0
2281,False,"{'a': 0.999, 'e': 0.1020654238617754}",20,-8,57.84249754819791,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
2282,False,"{'a': 0.999, 'e': 0.10196335843791363}",20,10,-4.280114678737567,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2283,False,"{'a': 0.999, 'e': 0.10186139507947571}",20,9,20.107144500503633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.999, 'e': 0.10175953368439623}",25,8,36.87862053510734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.999, 'e': 0.10165777415071184}",25,8,29.795015241211036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.999, 'e': 0.10155611637656113}",20,8,25.489499254385745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.999, 'e': 0.10145456026018457}",30,17,26.716089937062147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.999, 'e': 0.10135310569992438}",20,14,4.657089843997066,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.999, 'e': 0.10125175259422446}",30,3,17.483381020536697,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
2290,False,"{'a': 0.999, 'e': 0.10115050084163023}",20,13,12.724258438648157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.999, 'e': 0.1010493503407886}",20,9,14.98479821868034,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.999, 'e': 0.10094830099044781}",20,6,-12.677431152465672,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2293,False,"{'a': 0.999, 'e': 0.10084735268945737}",25,-2,40.15976207014934,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
2294,False,"{'a': 0.999, 'e': 0.1007465053367679}",25,18,13.566171048366254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.999, 'e': 0.10064575883143113}",20,4,-12.193435598830042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2296,False,"{'a': 0.999, 'e': 0.10054511307259971}",20,0,30.420888814665094,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.999, 'e': 0.10044456795952711}",20,14,11.544032873498205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.999, 'e': 0.10034412339156758}",30,21,15.457517475678369,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.999, 'e': 0.10024377926817601}",20,13,-12.020734575970765,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
2300,False,"{'a': 0.999, 'e': 0.10014353548890784}",25,12,22.888506841633316,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.999, 'e': 0.10004339195341894}",25,7,34.49068262446681,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.999, 'e': 0.09994334856146551}",30,12,29.72214449097232,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.999, 'e': 0.09984340521290405}",20,12,-7.141591373226106,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2304,False,"{'a': 0.999, 'e': 0.09974356180769114}",25,11,23.915250195336526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.999, 'e': 0.09964381824588345}",20,13,14.062221693741998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.999, 'e': 0.09954417442763756}",20,10,-4.614088694357753,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2307,False,"{'a': 0.999, 'e': 0.09944463025320993}",20,12,13.701664395709768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2308,False,"{'a': 0.999, 'e': 0.09934518562295672}",30,7,35.54461655361183,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2309,False,"{'a': 0.999, 'e': 0.09924584043733377}",25,6,36.74904307820162,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.999, 'e': 0.09914659459689643}",30,16,24.28071257585443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.999, 'e': 0.09904744800229953}",20,11,19.23073907140145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.999, 'e': 0.09894840055429724}",20,12,16.58056877350386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.999, 'e': 0.09884945215374294}",25,13,25.464207740454412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.999, 'e': 0.0987506027015892}",25,11,26.40822630956198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.999, 'e': 0.0986518520988876}",30,16,-18.96355131630469,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2316,False,"{'a': 0.999, 'e': 0.09855320024678872}",30,15,27.78911697181673,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.999, 'e': 0.09845464704654193}",30,-2,41.31264788914217,"{0: 31, 1: 0, 2: 0, 3: 1, 4: 0}",0
2318,False,"{'a': 0.999, 'e': 0.09835619239949539}",25,20,9.245058419138228,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2319,False,"{'a': 0.999, 'e': 0.09825783620709588}",25,9,32.3714694423898,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.999, 'e': 0.09815957837088879}",20,12,16.11286399422773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.999, 'e': 0.09806141879251791}",20,16,9.143150454448994,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.999, 'e': 0.09796335737372538}",30,18,10.289771315066263,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2323,False,"{'a': 0.999, 'e': 0.09786539401635166}",25,11,28.21920641422195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.999, 'e': 0.09776752862233531}",30,12,34.20768792165534,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.999, 'e': 0.09766976109371298}",20,5,30.4360535841341,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.999, 'e': 0.09757209133261927}",25,13,-18.19392791178203,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2327,False,"{'a': 0.999, 'e': 0.09747451924128664}",25,17,4.052857129314442,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2328,False,"{'a': 0.999, 'e': 0.09737704472204535}",20,7,14.785901563615928,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2329,False,"{'a': 0.999, 'e': 0.09727966767732331}",25,9,33.90442270538904,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.999, 'e': 0.09718238800964599}",25,17,3.2533118974780315,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2331,False,"{'a': 0.999, 'e': 0.09708520562163633}",25,9,21.338880667178998,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2332,False,"{'a': 0.999, 'e': 0.0969881204160147}",35,13,32.39859597996837,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2333,False,"{'a': 0.999, 'e': 0.09689113229559869}",25,8,9.991708010229353,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2334,False,"{'a': 0.999, 'e': 0.0967942411633031}",20,13,-27.08547593614439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2335,False,"{'a': 0.999, 'e': 0.09669744692213979}",25,17,12.974848112179062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2336,False,"{'a': 0.999, 'e': 0.09660074947521764}",25,13,24.095467825627132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.999, 'e': 0.09650414872574242}",20,8,25.451784438706454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.999, 'e': 0.09640764457701669}",20,9,12.423203406838654,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2339,False,"{'a': 0.999, 'e': 0.09631123693243968}",20,4,30.883954958970296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.999, 'e': 0.09621492569550723}",20,12,14.965469901728692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.999, 'e': 0.09611871076981172}",25,15,16.387795182953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.999, 'e': 0.09602259205904191}",20,16,6.824215304116623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.999, 'e': 0.09592656946698287}",20,5,24.306338087045344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.999, 'e': 0.09583064289751589}",20,15,8.991515153529361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2345,False,"{'a': 0.999, 'e': 0.09573481225461837}",25,12,27.104617414886683,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.999, 'e': 0.09563907744236375}",25,16,15.460701930757741,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.999, 'e': 0.0955434383649214}",25,14,7.936666740343309,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2348,False,"{'a': 0.999, 'e': 0.09544789492655646}",20,15,8.376234737318875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.999, 'e': 0.09535244703162991}",30,14,22.95098049126871,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2350,False,"{'a': 0.999, 'e': 0.09525709458459827}",20,-6,-0.4714579362218636,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",0
2351,False,"{'a': 0.999, 'e': 0.09516183749001368}",20,-7,12.701010373781248,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",0
2352,False,"{'a': 0.999, 'e': 0.09506667565252366}",20,11,-24.28077629631731,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2353,False,"{'a': 0.999, 'e': 0.09497160897687114}",25,5,25.496769370206177,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2354,False,"{'a': 0.999, 'e': 0.09487663736789427}",25,11,27.701865577278216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.999, 'e': 0.09478176073052638}",20,6,-6.566000176596095,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
2356,False,"{'a': 0.999, 'e': 0.09468697896979585}",20,14,12.30395630310764,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.999, 'e': 0.09459229199082606}",30,18,23.135813838577604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.999, 'e': 0.09449769969883523}",20,15,10.36872932379486,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.999, 'e': 0.09440320199913639}",25,7,20.026546919243305,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2360,False,"{'a': 0.999, 'e': 0.09430879879713726}",20,0,23.628227939287992,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2361,False,"{'a': 0.999, 'e': 0.09421448999834012}",20,8,21.942821090323555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.999, 'e': 0.09412027550834177}",20,14,1.155448462513425,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2363,False,"{'a': 0.999, 'e': 0.09402615523283343}",35,18,29.97234774494344,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.999, 'e': 0.09393212907760061}",20,10,17.963149881519307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.999, 'e': 0.09383819694852301}",25,15,18.749595124121836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.999, 'e': 0.09374435875157448}",20,8,12.36199449199879,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2367,False,"{'a': 0.999, 'e': 0.0936506143928229}",20,6,29.719169646249128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.999, 'e': 0.09355696377843008}",30,18,12.922394128727795,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2369,False,"{'a': 0.999, 'e': 0.09346340681465165}",30,17,20.526237623037296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.999, 'e': 0.093369943407837}",30,22,15.719854867308186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.999, 'e': 0.09327657346442916}",25,14,22.747014276010333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.999, 'e': 0.09318329689096473}",25,13,7.976776505473091,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2373,False,"{'a': 0.999, 'e': 0.09309011359407376}",30,13,31.05077204907607,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.999, 'e': 0.0929970234804797}",30,7,19.82323639355318,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
2375,False,"{'a': 0.999, 'e': 0.09290402645699922}",25,9,31.733220586378348,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.999, 'e': 0.09281112243054222}",20,10,7.140775058434609,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2377,False,"{'a': 0.999, 'e': 0.09271831130811167}",20,1,34.48897821912416,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.999, 'e': 0.09262559299680356}",20,12,15.286877993230464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.999, 'e': 0.09253296740380676}",20,8,24.88295727830252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.999, 'e': 0.09244043443640296}",20,2,-37.98120535611337,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
2381,False,"{'a': 0.999, 'e': 0.09234799400196655}",20,15,11.297737426584767,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.999, 'e': 0.09225564600796458}",30,17,15.05109136074514,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2383,False,"{'a': 0.999, 'e': 0.09216339036195662}",20,7,28.732654726788187,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.999, 'e': 0.09207122697159466}",30,13,35.93528819021945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.999, 'e': 0.09197915574462306}",20,6,29.026776377828003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.999, 'e': 0.09188717658887845}",30,18,23.05396597589454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.999, 'e': 0.09179528941228957}",20,15,10.594645694099041,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.999, 'e': 0.09170349412287727}",25,13,-16.448240982345617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2389,False,"{'a': 0.999, 'e': 0.0916117906287544}",20,15,10.760418399113933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.999, 'e': 0.09152017883812565}",25,14,22.126331103361974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.999, 'e': 0.09142865865928752}",30,6,8.287236803438848,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
2392,False,"{'a': 0.999, 'e': 0.09133723000062823}",25,8,7.085076825998645,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2393,False,"{'a': 0.999, 'e': 0.0912458927706276}",20,9,22.666638260302257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.999, 'e': 0.09115464687785697}",25,3,35.505551111331236,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.999, 'e': 0.09106349223097912}",25,20,9.835569963654162,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.999, 'e': 0.09097242873874814}",20,10,19.449759094614315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.999, 'e': 0.09088145631000939}",25,11,28.306310692182812,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.999, 'e': 0.09079057485369937}",20,10,18.173506204660626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.999, 'e': 0.09069978427884569}",30,16,25.771650005463236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.999, 'e': 0.09060908449456684}",20,8,22.658226995146837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.999, 'e': 0.09051847541007227}",30,23,15.807103761982326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.999, 'e': 0.0904279569346622}",25,16,17.85075839423898,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.999, 'e': 0.09033752897772754}",30,4,44.02394862580286,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.999, 'e': 0.0902471914487498}",30,16,29.15528949263875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.999, 'e': 0.09015694425730106}",30,17,13.42304823951096,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2406,False,"{'a': 0.999, 'e': 0.09006678731304375}",20,11,19.23604878300619,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.999, 'e': 0.0899767205257307}",30,18,21.722905695560698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.999, 'e': 0.08988674380520498}",20,5,15.532919449532757,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2409,False,"{'a': 0.999, 'e': 0.08979685706139978}",30,9,17.40358253645556,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
2410,False,"{'a': 0.999, 'e': 0.08970706020433837}",30,21,19.28251593015096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.999, 'e': 0.08961735314413403}",20,6,30.32204291321406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.999, 'e': 0.08952773579098991}",30,24,10.993520641976811,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.999, 'e': 0.08943820805519892}",25,3,45.79448719352952,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.999, 'e': 0.08934876984714371}",25,9,30.168102123493636,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.999, 'e': 0.08925942107729658}",20,9,17.58509123203927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.999, 'e': 0.08917016165621927}",25,12,22.663100112184793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.999, 'e': 0.08908099149456306}",20,0,14.557797164334985,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2418,False,"{'a': 0.999, 'e': 0.0889919105030685}",20,8,27.279171101138694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.999, 'e': 0.08890291859256542}",25,11,26.468022990847082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.999, 'e': 0.08881401567397286}",20,8,24.415232799437614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2421,False,"{'a': 0.999, 'e': 0.08872520165829889}",20,-1,38.03095594506105,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.999, 'e': 0.08863647645664059}",20,8,4.037954964834939,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2423,False,"{'a': 0.999, 'e': 0.08854783998018395}",20,16,6.255459007379046,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.999, 'e': 0.08845929214020376}",20,11,17.890986063499696,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.999, 'e': 0.08837083284806356}",25,8,-28.94881807149955,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
2426,False,"{'a': 0.999, 'e': 0.08828246201521549}",20,12,15.294006985132683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
